Timestamp,PM25,PM10,MQ2_ADC,MQ7_ADC,Temp,Hum,Status
2026-03-18 10:13:58 UTC,8,9,226.04,233.41,32.8,54.4,Safe
2026-03-18 10:14:08 UTC,7,7,257.17,257.99,32.8,54.5,Safe
2026-03-18 10:14:18 UTC,7,9,235.87,237.51,32.7,54.3,Safe
2026-03-18 10:14:28 UTC,6,7,242.01,249.79,32.7,54.2,Safe
2026-03-18 10:14:38 UTC,6,10,226.04,217.03,32.8,54.1,Safe
2026-03-18 10:14:48 UTC,5,8,253.89,262.08,32.7,54.2,Safe
2026-03-18 10:14:58 UTC,6,9,214.99,221.13,32.7,54.0,Safe
2026-03-18 10:15:08 UTC,6,8,257.17,257.99,32.7,54.0,Safe
2026-03-18 10:15:18 UTC,6,7,244.88,249.79,32.7,53.7,Safe
2026-03-18 10:15:28 UTC,4,6,230.14,237.51,32.7,53.6,Safe
2026-03-18 10:15:38 UTC,5,6,253.89,257.99,32.7,53.3,Safe
2026-03-18 10:15:48 UTC,5,7,226.86,233.41,32.7,53.5,Safe
2026-03-18 10:15:58 UTC,5,7,251.02,257.99,32.7,53.2,Safe
2026-03-18 10:16:08 UTC,5,9,232.19,237.51,32.7,53.5,Safe
2026-03-18 10:16:18 UTC,6,8,242.01,245.7,32.8,54.0,Safe
2026-03-18 10:16:28 UTC,5,6,221.13,221.13,32.8,54.2,Safe
2026-03-18 10:16:38 UTC,5,6,257.17,262.08,32.8,54.3,Safe
2026-03-18 10:16:48 UTC,6,9,251.02,266.18,32.8,54.7,Safe
2026-03-18 10:16:58 UTC,8,9,246.93,257.99,32.9,55.0,Safe
2026-03-18 10:17:08 UTC,6,9,257.17,257.99,32.8,55.2,Safe
2026-03-18 10:17:18 UTC,6,9,214.99,225.22,32.9,55.2,Safe
2026-03-18 10:17:28 UTC,6,7,260.85,266.18,32.9,55.0,Safe
2026-03-18 10:17:38 UTC,6,6,228.91,233.41,32.9,54.7,Safe
2026-03-18 10:17:48 UTC,5,6,255.94,266.18,32.9,53.9,Safe
2026-03-18 10:17:58 UTC,7,8,230.14,233.41,32.9,54.0,Safe
2026-03-18 10:18:08 UTC,7,7,260.03,257.99,33.0,54.1,Safe
2026-03-18 10:18:18 UTC,7,8,224.0,229.32,33.0,53.9,Safe
2026-03-18 10:18:28 UTC,6,8,255.12,257.99,33.0,54.1,Safe
2026-03-18 10:18:38 UTC,8,8,230.14,237.51,33.1,54.5,Safe
2026-03-18 10:18:48 UTC,7,8,230.96,229.32,33.1,54.6,Safe
2026-03-18 10:18:58 UTC,6,8,255.12,262.08,33.1,54.9,Safe
2026-03-18 10:19:08 UTC,8,10,228.91,229.32,33.1,55.7,Safe
2026-03-18 10:19:18 UTC,9,11,255.94,262.08,33.1,55.6,Safe
2026-03-18 10:19:28 UTC,10,12,226.04,237.51,33.1,55.7,Safe
2026-03-18 10:19:38 UTC,9,10,244.88,249.79,33.2,55.5,Safe
2026-03-18 10:19:48 UTC,10,11,224.82,229.32,33.2,55.2,Safe
2026-03-18 10:19:58 UTC,10,14,258.8,257.99,33.3,54.8,Safe
2026-03-18 10:20:08 UTC,10,15,228.91,237.51,33.3,54.6,Safe
2026-03-18 10:20:18 UTC,8,11,239.97,249.79,33.3,54.5,Safe
2026-03-18 10:20:28 UTC,8,9,260.85,257.99,33.3,53.9,Safe
2026-03-18 10:20:38 UTC,8,11,248.16,233.41,33.3,53.4,Safe
2026-03-18 10:20:48 UTC,9,14,248.98,257.99,33.2,52.9,Safe
2026-03-18 10:20:58 UTC,10,17,230.14,237.51,33.0,52.5,Safe
2026-03-18 10:21:08 UTC,9,14,255.94,262.08,32.9,52.2,Safe
2026-03-18 10:21:18 UTC,6,8,224.82,229.32,32.8,52.3,Safe
2026-03-18 10:21:28 UTC,5,8,246.93,249.79,32.8,52.4,Safe
2026-03-18 10:21:38 UTC,5,7,233.01,229.32,32.7,52.5,Safe
2026-03-18 10:21:48 UTC,4,4,257.17,262.08,32.6,52.8,Safe
2026-03-18 10:21:58 UTC,5,6,260.85,257.99,32.6,53.2,Safe
2026-03-18 10:22:08 UTC,3,5,217.03,225.22,32.6,53.4,Safe
2026-03-18 10:22:18 UTC,9,9,255.94,257.99,32.6,53.4,Safe
2026-03-18 10:22:28 UTC,15,15,226.04,233.41,32.6,53.0,Safe
2026-03-18 10:22:38 UTC,19,19,253.07,257.99,32.5,52.9,Safe
2026-03-18 10:22:48 UTC,21,23,230.96,237.51,32.5,53.2,Safe
2026-03-18 10:22:58 UTC,24,27,253.07,257.99,32.5,53.6,Safe
2026-03-18 10:23:08 UTC,29,34,221.13,221.13,32.5,54.0,Safe
2026-03-18 10:23:18 UTC,35,43,257.17,257.99,32.6,54.1,Safe
2026-03-18 10:23:28 UTC,39,48,242.83,245.7,32.6,54.1,Safe
2026-03-18 10:23:38 UTC,37,46,244.88,245.7,32.5,53.3,Safe
2026-03-18 10:23:48 UTC,32,38,255.12,257.99,32.5,53.3,Safe
2026-03-18 10:23:58 UTC,28,32,224.82,237.51,32.5,53.1,Safe
2026-03-18 10:24:08 UTC,23,27,251.84,253.89,32.5,53.4,Safe
2026-03-18 10:24:18 UTC,19,22,228.91,237.51,32.5,53.4,Safe
2026-03-18 10:24:28 UTC,13,15,251.02,262.08,32.5,53.0,Safe
2026-03-18 10:24:38 UTC,9,11,230.96,229.32,32.5,52.8,Safe
2026-03-18 10:24:48 UTC,6,8,244.88,257.99,32.4,52.8,Safe
2026-03-18 10:24:58 UTC,5,6,224.0,229.32,32.5,52.9,Safe
2026-03-18 10:25:08 UTC,4,5,255.94,257.99,32.5,52.8,Safe
2026-03-18 10:25:18 UTC,3,3,228.91,233.41,32.5,53.0,Safe
2026-03-18 10:25:28 UTC,3,3,233.01,237.51,32.5,53.1,Safe
2026-03-18 10:25:38 UTC,2,3,255.94,266.18,32.6,53.3,Safe
2026-03-18 10:25:48 UTC,2,4,228.91,229.32,32.6,53.4,Safe
2026-03-18 10:25:58 UTC,4,6,248.16,253.89,32.7,53.3,Safe
2026-03-18 10:26:08 UTC,5,6,226.04,233.41,32.7,53.2,Safe
2026-03-18 10:26:18 UTC,4,4,255.94,253.89,32.8,53.1,Safe
2026-03-18 10:26:28 UTC,4,5,214.99,221.13,32.9,53.2,Safe
2026-03-18 10:26:38 UTC,6,7,253.89,266.18,32.9,53.4,Safe
2026-03-18 10:26:48 UTC,5,5,228.91,229.32,33.0,53.5,Safe
2026-03-18 10:26:58 UTC,5,5,248.98,253.89,33.1,53.7,Safe
2026-03-18 10:27:08 UTC,5,5,242.83,253.89,33.1,53.6,Safe
2026-03-18 10:27:18 UTC,5,5,217.85,221.13,33.2,53.6,Safe
2026-03-18 10:27:28 UTC,6,6,255.94,257.99,33.2,53.4,Safe
2026-03-18 10:27:38 UTC,5,6,239.15,237.51,33.2,53.4,Safe
2026-03-18 10:27:48 UTC,6,8,253.07,257.99,33.3,53.4,Safe
2026-03-18 10:27:58 UTC,6,6,224.0,221.13,33.3,53.1,Safe
2026-03-18 10:28:08 UTC,5,6,251.02,262.08,33.3,53.2,Safe
2026-03-18 10:28:18 UTC,6,8,224.82,237.51,33.4,53.0,Safe
2026-03-18 10:28:28 UTC,7,8,255.94,262.08,33.4,52.7,Safe
2026-03-18 10:28:38 UTC,6,6,253.89,266.18,33.4,52.7,Safe
2026-03-18 10:28:48 UTC,5,5,230.14,233.41,33.4,52.5,Safe
2026-03-18 10:28:58 UTC,6,7,258.8,257.99,33.4,52.8,Safe
2026-03-18 10:29:08 UTC,5,7,235.87,237.51,33.5,52.8,Safe
2026-03-18 10:29:18 UTC,5,7,257.17,257.99,33.5,52.8,Safe
2026-03-18 10:29:28 UTC,6,8,230.14,233.41,33.5,52.8,Safe
2026-03-18 10:29:38 UTC,9,11,255.94,257.99,33.6,52.4,Safe
2026-03-18 10:29:48 UTC,10,13,230.96,229.32,33.6,52.3,Safe
2026-03-18 10:29:58 UTC,9,12,255.94,262.08,33.6,51.8,Safe
2026-03-18 10:30:08 UTC,8,9,255.94,257.99,33.6,51.9,Safe
2026-03-18 10:30:18 UTC,5,6,248.16,249.79,33.6,51.3,Safe
2026-03-18 10:30:28 UTC,3,4,257.17,257.99,33.5,51.2,Safe
2026-03-18 10:30:38 UTC,2,2,230.96,237.51,33.5,51.4,Safe
2026-03-18 10:30:48 UTC,2,4,262.9,266.18,33.4,51.5,Safe
2026-03-18 10:30:58 UTC,2,4,230.96,237.51,33.3,51.6,Safe
2026-03-18 10:31:08 UTC,3,7,257.99,257.99,33.3,51.8,Safe
2026-03-18 10:31:18 UTC,3,7,235.05,233.41,33.3,51.9,Safe
2026-03-18 10:31:28 UTC,5,7,244.88,257.99,33.4,51.8,Safe
2026-03-18 10:31:38 UTC,3,3,228.09,229.32,33.4,51.5,Safe
2026-03-18 10:31:48 UTC,4,4,255.94,262.08,33.5,51.3,Safe
2026-03-18 10:31:58 UTC,3,3,235.05,237.51,33.5,51.1,Safe
2026-03-18 10:32:08 UTC,8,10,233.01,229.32,33.5,51.4,Safe
2026-03-18 10:32:18 UTC,13,18,242.83,249.79,33.5,51.8,Safe
2026-03-18 10:32:28 UTC,18,22,230.96,233.41,33.5,52.0,Safe
2026-03-18 10:32:38 UTC,20,24,255.94,253.89,33.6,52.6,Safe
2026-03-18 10:32:48 UTC,22,27,226.86,233.41,33.6,52.6,Safe
2026-03-18 10:32:58 UTC,21,26,257.17,266.18,33.6,52.6,Safe
2026-03-18 10:33:08 UTC,21,26,233.82,233.41,33.6,52.7,Safe
2026-03-18 10:33:18 UTC,23,28,255.12,253.89,33.6,52.4,Safe
2026-03-18 10:33:28 UTC,27,32,235.05,233.41,33.6,52.6,Safe
2026-03-18 10:33:38 UTC,28,31,260.85,266.18,33.6,52.8,Safe
2026-03-18 10:33:48 UTC,30,32,257.99,262.08,33.6,52.7,Safe
2026-03-18 10:33:58 UTC,30,31,237.1,233.41,33.6,52.5,Safe
2026-03-18 10:34:08 UTC,25,27,258.8,266.18,33.6,51.7,Safe
2026-03-18 10:34:18 UTC,22,26,230.14,241.6,33.6,51.7,Safe
2026-03-18 10:34:28 UTC,15,19,262.9,262.08,33.6,51.7,Safe
2026-03-18 10:34:38 UTC,9,13,232.19,237.51,33.5,51.5,Safe
2026-03-18 10:34:48 UTC,5,9,260.03,270.27,33.4,51.1,Safe
2026-03-18 10:34:58 UTC,5,7,230.96,237.51,33.3,51.0,Safe
2026-03-18 10:35:08 UTC,4,6,255.94,257.99,33.2,51.2,Safe
2026-03-18 10:35:18 UTC,4,4,255.94,257.99,33.1,51.5,Safe
2026-03-18 10:35:28 UTC,4,4,230.96,237.51,33.0,51.7,Safe
2026-03-18 10:35:38 UTC,4,4,255.94,262.08,33.0,51.8,Safe
2026-03-18 10:35:48 UTC,5,5,226.04,237.51,32.9,52.0,Safe
2026-03-18 10:35:58 UTC,5,5,262.08,266.18,32.8,52.4,Safe
2026-03-18 10:36:08 UTC,5,6,226.04,237.51,32.7,52.5,Safe
2026-03-18 10:36:18 UTC,5,5,255.94,262.08,32.7,52.8,Safe
2026-03-18 10:36:28 UTC,5,5,230.14,241.6,32.7,52.8,Safe
2026-03-18 10:36:38 UTC,3,6,250.2,262.08,32.7,52.6,Safe
2026-03-18 10:36:48 UTC,5,6,255.94,253.89,32.6,53.0,Safe
2026-03-18 10:36:58 UTC,5,6,262.9,266.18,32.5,52.9,Safe
2026-03-18 10:37:08 UTC,5,6,251.02,262.08,32.5,52.8,Safe
2026-03-18 10:37:18 UTC,6,6,233.01,237.51,32.5,53.4,Safe
2026-03-18 10:37:28 UTC,6,6,257.17,262.08,32.4,53.4,Safe
2026-03-18 10:37:38 UTC,10,10,235.05,237.51,32.4,53.4,Safe
2026-03-18 10:37:48 UTC,14,15,255.12,262.08,32.4,53.2,Safe
2026-03-18 10:37:58 UTC,18,19,228.91,241.6,32.3,53.0,Safe
2026-03-18 10:38:08 UTC,18,18,253.07,257.99,32.2,53.2,Safe
2026-03-18 10:38:18 UTC,13,13,235.87,241.6,32.2,53.3,Safe
2026-03-18 10:38:28 UTC,7,7,257.99,270.27,32.2,53.5,Safe
2026-03-18 10:38:38 UTC,5,6,226.04,237.51,32.2,53.7,Safe
2026-03-18 10:38:48 UTC,6,8,262.08,270.27,32.2,53.9,Safe
2026-03-18 10:38:58 UTC,7,10,262.08,270.27,32.3,54.0,Safe
2026-03-18 10:39:08 UTC,8,10,226.86,229.32,32.3,54.2,Safe
2026-03-18 10:39:18 UTC,9,9,266.99,270.27,32.4,54.1,Safe
2026-03-18 10:39:28 UTC,9,9,228.91,237.51,32.4,54.1,Safe
2026-03-18 10:39:38 UTC,8,9,257.17,270.27,32.5,53.8,Safe
2026-03-18 10:39:48 UTC,7,8,239.15,241.6,32.5,53.5,Safe
2026-03-18 10:39:58 UTC,6,7,266.99,270.27,32.5,53.3,Safe
2026-03-18 10:40:08 UTC,6,7,235.05,241.6,32.6,53.2,Safe
2026-03-18 10:40:18 UTC,7,8,266.18,270.27,32.6,53.6,Safe
2026-03-18 10:40:28 UTC,7,8,262.9,266.18,32.6,53.9,Safe
2026-03-18 10:40:38 UTC,6,7,224.0,233.41,32.6,53.8,Safe
2026-03-18 10:40:48 UTC,6,7,257.99,266.18,32.6,53.8,Safe
2026-03-18 10:40:58 UTC,6,6,233.82,241.6,32.7,53.8,Safe
2026-03-18 10:41:08 UTC,6,6,246.11,245.7,32.7,54.0,Safe
2026-03-18 10:41:18 UTC,5,6,233.82,237.51,32.7,54.1,Safe
2026-03-18 10:41:28 UTC,5,6,262.9,262.08,32.7,54.1,Safe
2026-03-18 10:41:38 UTC,4,7,237.1,241.6,32.7,54.3,Safe
2026-03-18 10:41:48 UTC,4,7,257.99,270.27,32.7,54.2,Safe
2026-03-18 10:41:58 UTC,3,5,260.03,262.08,32.8,54.4,Safe
2026-03-18 10:42:08 UTC,3,4,257.99,266.18,32.8,54.5,Safe
2026-03-18 10:42:18 UTC,5,7,226.04,225.22,32.8,54.5,Safe
2026-03-18 10:42:28 UTC,6,8,217.85,225.22,32.8,54.5,Safe
2026-03-18 10:42:38 UTC,7,8,257.17,266.18,32.8,54.4,Safe
2026-03-18 10:42:48 UTC,15,17,235.05,241.6,32.8,54.5,Safe
2026-03-18 10:42:58 UTC,35,44,258.8,266.18,32.9,54.7,Safe
2026-03-18 10:43:08 UTC,46,59,230.96,237.51,32.9,54.7,Safe
2026-03-18 10:43:18 UTC,57,71,255.94,266.18,32.9,54.5,Caution
2026-03-18 10:43:28 UTC,61,74,237.92,237.51,32.9,54.4,Caution
2026-03-18 10:43:38 UTC,61,73,260.85,266.18,32.9,54.5,Caution
2026-03-18 10:43:48 UTC,59,74,235.05,237.51,32.9,54.4,Caution
2026-03-18 10:43:58 UTC,61,74,246.11,253.89,32.9,54.5,Caution
2026-03-18 10:44:08 UTC,63,76,262.08,262.08,32.9,54.5,Caution
2026-03-18 10:44:18 UTC,62,76,230.96,237.51,32.9,54.3,Caution
2026-03-18 10:44:28 UTC,58,73,262.9,266.18,32.9,54.3,Caution
2026-03-18 10:44:38 UTC,53,68,237.1,241.6,32.9,54.4,Caution
2026-03-18 10:44:48 UTC,48,61,262.9,262.08,32.9,54.3,Safe
2026-03-18 10:44:58 UTC,42,56,244.06,245.7,32.9,54.3,Safe
2026-03-18 10:45:08 UTC,38,49,262.08,270.27,32.9,54.3,Safe
2026-03-18 10:45:18 UTC,33,41,235.87,237.51,32.9,54.4,Safe
2026-03-18 10:45:28 UTC,30,33,257.99,266.18,32.9,54.2,Safe
2026-03-18 10:45:38 UTC,27,30,257.17,262.08,32.9,54.1,Safe
2026-03-18 10:45:48 UTC,23,25,239.15,237.51,32.9,54.1,Safe
2026-03-18 10:45:58 UTC,19,20,255.12,282.56,33.0,53.9,Safe
2026-03-18 10:46:08 UTC,19,19,233.82,241.6,32.9,53.4,Safe
2026-03-18 10:46:18 UTC,18,19,260.85,266.18,33.0,53.3,Safe
2026-03-18 10:46:28 UTC,19,19,242.01,245.7,33.0,53.0,Safe
2026-03-18 10:46:38 UTC,19,20,266.18,266.18,32.9,52.9,Safe
2026-03-18 10:46:48 UTC,18,20,239.97,241.6,33.0,52.8,Safe
2026-03-18 10:46:58 UTC,16,18,269.86,270.27,33.0,52.7,Safe
2026-03-18 10:47:08 UTC,14,17,260.85,266.18,33.0,52.7,Safe
2026-03-18 10:47:18 UTC,11,15,257.99,270.27,33.0,52.6,Safe
2026-03-18 10:47:28 UTC,8,11,230.14,229.32,33.0,52.4,Safe
2026-03-18 10:47:38 UTC,7,7,235.05,241.6,33.0,52.3,Safe
2026-03-18 10:47:48 UTC,8,9,262.08,270.27,33.0,52.5,Safe
2026-03-18 10:47:58 UTC,8,9,237.92,241.6,33.0,52.6,Safe
2026-03-18 10:48:08 UTC,7,8,253.89,253.89,33.0,52.7,Safe
2026-03-18 10:48:18 UTC,7,9,237.92,237.51,33.0,52.7,Safe
2026-03-18 10:48:28 UTC,7,8,267.81,270.27,33.0,52.7,Safe
2026-03-18 10:48:38 UTC,7,8,230.96,237.51,33.0,52.7,Safe
2026-03-18 10:48:48 UTC,7,7,255.94,262.08,33.0,52.4,Safe
2026-03-18 10:48:58 UTC,6,7,224.82,229.32,33.0,52.3,Safe
2026-03-18 10:49:08 UTC,6,6,255.12,262.08,33.1,52.0,Safe
2026-03-18 10:49:18 UTC,6,6,257.99,266.18,33.1,51.8,Safe
2026-03-18 10:49:28 UTC,5,5,237.92,241.6,33.1,51.8,Safe
2026-03-18 10:49:38 UTC,5,5,260.03,262.08,33.1,51.7,Safe
2026-03-18 10:49:48 UTC,5,5,235.05,241.6,33.0,51.8,Safe
2026-03-18 10:49:58 UTC,6,7,266.18,270.27,33.0,52.0,Safe
2026-03-18 10:50:08 UTC,5,6,237.92,237.51,33.0,52.0,Safe
2026-03-18 10:50:18 UTC,5,5,260.03,270.27,33.0,52.2,Safe
2026-03-18 10:50:28 UTC,11,12,237.92,241.6,33.0,52.6,Safe
2026-03-18 10:50:38 UTC,33,40,258.8,270.27,33.0,53.0,Safe
2026-03-18 10:50:48 UTC,49,63,257.99,266.18,33.0,52.8,Safe
2026-03-18 10:50:58 UTC,61,73,219.9,225.22,33.0,53.1,Caution
2026-03-18 10:51:08 UTC,68,77,266.18,266.18,33.0,53.3,Caution
2026-03-18 10:51:18 UTC,72,80,226.86,241.6,33.0,53.3,Caution
2026-03-18 10:51:28 UTC,75,82,253.07,253.89,33.0,53.3,Caution
2026-03-18 10:51:38 UTC,73,80,230.96,229.32,33.0,53.2,Caution
2026-03-18 10:51:48 UTC,66,76,253.07,257.99,32.9,53.3,Caution
2026-03-18 10:51:58 UTC,58,71,226.86,225.22,32.9,53.5,Caution
2026-03-18 10:52:08 UTC,52,66,262.08,266.18,32.9,53.6,Caution
2026-03-18 10:52:18 UTC,45,57,255.94,266.18,32.9,53.4,Safe
2026-03-18 10:52:28 UTC,40,49,244.88,253.89,32.9,53.0,Safe
2026-03-18 10:52:38 UTC,35,42,260.85,270.27,32.8,52.9,Safe
2026-03-18 10:52:48 UTC,30,36,228.91,241.6,32.8,53.1,Safe
2026-03-18 10:52:58 UTC,24,29,246.93,253.89,32.8,53.1,Safe
2026-03-18 10:53:08 UTC,20,23,235.05,233.41,32.7,52.9,Safe
2026-03-18 10:53:18 UTC,18,19,255.12,262.08,32.6,52.8,Safe
2026-03-18 10:53:28 UTC,16,16,223.18,229.32,32.6,53.1,Safe
2026-03-18 10:53:38 UTC,13,16,257.99,262.08,32.6,53.5,Safe
2026-03-18 10:53:48 UTC,9,14,239.15,241.6,32.6,53.9,Safe
2026-03-18 10:53:58 UTC,8,12,246.93,257.99,32.6,54.0,Safe
2026-03-18 10:54:08 UTC,8,9,223.18,225.22,32.6,54.0,Safe
2026-03-18 10:54:18 UTC,7,8,235.05,237.51,32.6,53.8,Safe
2026-03-18 10:54:28 UTC,7,7,266.99,270.27,32.6,53.6,Safe
2026-03-18 10:54:38 UTC,8,8,239.97,241.6,32.6,53.6,Safe
2026-03-18 10:54:48 UTC,9,10,262.08,262.08,32.6,53.5,Safe
2026-03-18 10:54:58 UTC,8,9,235.05,233.41,32.6,53.4,Safe
2026-03-18 10:55:08 UTC,8,11,260.85,266.18,32.6,53.5,Safe
2026-03-18 10:55:18 UTC,8,11,219.9,225.22,32.7,53.6,Safe
2026-03-18 10:55:28 UTC,10,11,262.08,266.18,32.7,53.5,Safe
2026-03-18 10:55:38 UTC,10,11,239.97,241.6,32.7,54.2,Safe
2026-03-18 10:55:48 UTC,10,13,253.89,262.08,32.7,54.4,Safe
2026-03-18 10:55:58 UTC,8,13,253.07,257.99,32.7,54.1,Safe
2026-03-18 10:56:08 UTC,10,13,239.15,237.51,32.7,54.0,Safe
2026-03-18 10:56:18 UTC,8,11,269.86,270.27,32.7,54.0,Safe
2026-03-18 10:56:28 UTC,6,8,235.87,241.6,32.8,53.9,Safe
2026-03-18 10:56:38 UTC,6,7,262.9,266.18,32.8,53.9,Safe
2026-03-18 10:56:48 UTC,5,7,235.87,241.6,32.8,53.8,Safe
2026-03-18 10:56:58 UTC,5,6,262.08,270.27,32.8,53.6,Safe
2026-03-18 10:57:08 UTC,5,6,235.05,237.51,32.8,53.6,Safe
2026-03-18 10:57:18 UTC,6,6,253.07,262.08,32.8,53.7,Safe
2026-03-18 10:57:28 UTC,7,7,264.95,270.27,32.9,53.6,Safe
2026-03-18 10:57:38 UTC,6,6,260.85,266.18,32.9,53.8,Safe
2026-03-18 10:57:48 UTC,6,6,258.8,270.27,32.9,53.7,Safe
2026-03-18 10:57:58 UTC,7,7,237.92,241.6,32.9,53.5,Safe
2026-03-18 10:58:08 UTC,5,6,260.85,266.18,32.9,53.2,Safe
2026-03-18 10:58:18 UTC,6,7,237.1,241.6,32.9,53.2,Safe
2026-03-18 10:58:28 UTC,8,9,255.94,266.18,33.0,53.1,Safe
2026-03-18 10:58:38 UTC,8,9,235.05,241.6,33.0,52.8,Safe
2026-03-18 10:58:48 UTC,6,7,258.8,266.18,33.0,52.6,Safe
2026-03-18 10:58:58 UTC,5,5,235.05,237.51,33.0,52.3,Safe
2026-03-18 10:59:08 UTC,4,4,271.09,270.27,33.1,52.4,Safe
2026-03-18 10:59:18 UTC,5,6,235.05,241.6,33.0,52.5,Safe
2026-03-18 10:59:28 UTC,6,6,260.85,266.18,33.0,52.5,Safe
2026-03-18 10:59:38 UTC,8,8,266.99,270.27,33.0,52.7,Safe
2026-03-18 10:59:48 UTC,8,10,239.97,257.99,33.0,52.6,Safe
2026-03-18 10:59:58 UTC,8,9,257.17,266.18,33.0,52.3,Safe
2026-03-18 11:00:08 UTC,9,10,239.97,241.6,33.0,52.5,Safe
2026-03-18 11:00:18 UTC,8,9,255.94,257.99,33.0,52.7,Safe
2026-03-18 11:00:28 UTC,9,9,233.82,241.6,33.0,52.8,Safe
2026-03-18 11:00:38 UTC,9,9,267.81,270.27,33.0,53.3,Safe
2026-03-18 11:00:48 UTC,7,7,235.87,241.6,33.0,53.6,Safe
2026-03-18 11:00:58 UTC,7,7,253.07,257.99,33.0,53.7,Safe
2026-03-18 11:01:08 UTC,7,9,266.18,270.27,33.0,53.9,Safe
2026-03-18 11:01:18 UTC,7,10,230.96,233.41,33.0,53.4,Safe
2026-03-18 11:01:28 UTC,6,7,269.04,270.27,33.0,52.7,Safe
2026-03-18 11:01:38 UTC,5,7,233.82,237.51,33.0,52.8,Safe
2026-03-18 11:01:48 UTC,6,9,269.04,270.27,33.0,53.0,Safe
2026-03-18 11:01:58 UTC,7,8,239.97,241.6,33.0,53.2,Safe
2026-03-18 11:02:08 UTC,5,6,255.94,257.99,32.9,53.1,Safe
2026-03-18 11:02:18 UTC,4,5,239.97,241.6,33.0,52.5,Safe
2026-03-18 11:02:28 UTC,5,5,255.94,266.18,33.0,52.5,Safe
2026-03-18 11:02:38 UTC,4,4,266.18,270.27,33.0,52.6,Safe
2026-03-18 11:02:48 UTC,3,3,266.99,270.27,33.0,52.6,Safe
2026-03-18 11:02:58 UTC,3,4,239.97,241.6,33.0,52.6,Safe
2026-03-18 11:03:08 UTC,3,4,239.97,241.6,33.0,52.8,Safe
2026-03-18 11:03:18 UTC,4,6,264.13,266.18,33.0,52.8,Safe
2026-03-18 11:03:28 UTC,4,4,237.92,241.6,33.0,52.6,Safe
2026-03-18 11:03:38 UTC,4,5,264.95,266.18,33.0,52.5,Safe
2026-03-18 11:03:48 UTC,5,5,239.15,241.6,33.0,52.7,Safe
2026-03-18 11:03:58 UTC,4,5,262.9,262.08,33.0,52.5,Safe
2026-03-18 11:04:08 UTC,3,4,233.01,241.6,33.0,52.5,Safe
2026-03-18 11:04:18 UTC,3,4,258.8,266.18,33.0,52.5,Safe
2026-03-18 11:04:28 UTC,3,4,233.01,233.41,33.0,52.7,Safe
2026-03-18 11:04:38 UTC,3,4,262.9,270.27,33.0,52.6,Safe
2026-03-18 11:04:48 UTC,3,4,257.99,257.99,32.9,52.8,Safe
2026-03-18 11:04:58 UTC,4,5,233.01,237.51,32.9,52.5,Safe
2026-03-18 11:05:08 UTC,3,3,246.93,262.08,32.9,52.2,Safe
2026-03-18 11:05:18 UTC,3,4,224.82,221.13,32.9,52.1,Safe
2026-03-18 11:05:28 UTC,4,4,264.95,262.08,32.9,52.5,Safe
2026-03-18 11:05:38 UTC,4,5,239.97,237.51,32.9,52.8,Safe
2026-03-18 11:05:48 UTC,5,6,264.13,270.27,32.9,52.9,Safe
2026-03-18 11:05:58 UTC,4,7,228.91,229.32,32.9,53.1,Safe
2026-03-18 11:06:08 UTC,3,5,248.98,257.99,32.9,53.1,Safe
2026-03-18 11:06:18 UTC,3,4,251.02,257.99,32.9,53.1,Safe
2026-03-18 11:06:28 UTC,3,5,237.1,241.6,32.9,52.9,Safe
2026-03-18 11:06:38 UTC,3,4,260.85,266.18,32.9,52.9,Safe
2026-03-18 11:06:48 UTC,4,5,239.15,241.6,32.9,52.9,Safe
2026-03-18 11:06:58 UTC,4,5,264.95,262.08,32.9,52.9,Safe
2026-03-18 11:07:08 UTC,4,5,237.92,237.51,32.9,53.1,Safe
2026-03-18 11:07:18 UTC,6,7,260.85,266.18,32.9,53.3,Safe
2026-03-18 11:07:28 UTC,6,7,237.1,241.6,32.9,53.0,Safe
2026-03-18 11:07:38 UTC,9,13,253.89,253.89,32.9,52.8,Safe
2026-03-18 11:07:48 UTC,17,23,224.0,233.41,32.9,53.1,Safe
2026-03-18 11:07:58 UTC,20,25,260.85,266.18,32.9,53.4,Safe
2026-03-18 11:08:08 UTC,21,27,230.14,237.51,32.8,53.6,Safe
2026-03-18 11:08:18 UTC,21,26,221.95,229.32,32.8,53.7,Safe
2026-03-18 11:08:28 UTC,20,24,257.99,266.18,32.8,53.8,Safe
2026-03-18 11:08:38 UTC,21,25,235.05,237.51,32.7,54.0,Safe
2026-03-18 11:08:48 UTC,20,24,262.9,266.18,32.7,54.1,Safe
2026-03-18 11:08:58 UTC,20,24,230.96,225.22,32.7,54.3,Safe
2026-03-18 11:09:08 UTC,20,22,253.07,262.08,32.6,54.3,Safe
2026-03-18 11:09:18 UTC,21,25,230.96,237.51,32.6,54.5,Safe
2026-03-18 11:09:28 UTC,21,25,257.17,266.18,32.6,54.8,Safe
2026-03-18 11:09:38 UTC,22,26,235.05,237.51,32.6,54.9,Safe
2026-03-18 11:09:48 UTC,23,26,266.18,266.18,32.5,55.1,Safe
2026-03-18 11:09:58 UTC,23,27,257.99,262.08,32.4,55.6,Safe
2026-03-18 11:10:08 UTC,23,26,235.05,241.6,32.4,55.9,Safe
2026-03-18 11:10:18 UTC,23,26,255.12,262.08,32.3,56.0,Safe
2026-03-18 11:10:28 UTC,22,25,224.0,229.32,32.3,56.0,Safe
