Timestamp,PM25,PM10,MQ2_PPM,MQ7_PPM,Temp,Hum,Status
2026-03-19 09:31:20 UTC,8,14,33.11,8.96,32.8,49.8,Caution
2026-03-19 09:31:30 UTC,8,13,33.64,9.03,32.8,49.9,Caution
2026-03-19 09:31:40 UTC,7,10,30.69,8.72,32.8,50.6,Safe
2026-03-19 09:31:50 UTC,8,12,33.48,9.0,32.8,51.0,Caution
2026-03-19 09:32:00 UTC,8,15,30.49,8.68,32.8,50.8,Safe
2026-03-19 09:32:10 UTC,7,14,33.39,9.03,32.8,50.7,Caution
2026-03-19 09:32:20 UTC,7,11,30.75,8.68,32.9,50.1,Safe
2026-03-19 09:32:30 UTC,7,13,33.64,8.96,32.8,49.6,Caution
2026-03-19 09:32:40 UTC,7,12,30.26,8.55,32.8,50.2,Safe
2026-03-19 09:32:50 UTC,7,13,33.7,9.07,32.9,50.1,Caution
2026-03-19 09:33:00 UTC,6,11,33.17,9.03,32.9,50.0,Caution
2026-03-19 09:33:10 UTC,6,9,33.48,9.0,33.0,49.9,Caution
2026-03-19 09:33:20 UTC,6,8,30.69,8.72,33.0,49.5,Safe
2026-03-19 09:33:30 UTC,9,13,30.35,8.68,33.0,49.5,Safe
2026-03-19 09:33:40 UTC,7,9,33.7,9.03,33.0,49.5,Caution
2026-03-19 09:33:50 UTC,6,8,29.64,8.58,33.0,49.3,Safe
2026-03-19 09:34:00 UTC,6,8,32.86,9.0,32.9,49.6,Caution
2026-03-19 09:34:10 UTC,5,5,30.35,8.68,32.9,49.5,Safe
2026-03-19 09:34:20 UTC,5,7,33.39,9.03,32.9,49.7,Caution
2026-03-19 09:34:30 UTC,5,8,30.75,8.68,32.9,49.7,Safe
2026-03-19 09:34:40 UTC,6,9,32.86,9.03,32.9,49.7,Caution
2026-03-19 09:34:50 UTC,6,10,30.35,8.65,32.9,49.1,Safe
2026-03-19 09:35:00 UTC,7,13,33.39,9.03,32.9,49.2,Caution
2026-03-19 09:35:10 UTC,8,16,33.33,9.03,32.9,48.5,Caution
2026-03-19 09:35:20 UTC,6,11,30.4,8.65,32.7,48.3,Safe
2026-03-19 09:35:30 UTC,6,9,33.33,9.03,32.7,48.5,Caution
2026-03-19 09:35:40 UTC,6,10,30.69,8.68,32.7,48.8,Safe
2026-03-19 09:35:50 UTC,7,13,32.43,8.93,32.6,49.2,Safe
2026-03-19 09:36:00 UTC,9,17,30.35,8.68,32.6,49.5,Safe
2026-03-19 09:36:10 UTC,12,20,32.86,9.0,32.6,49.2,Caution
2026-03-19 09:36:20 UTC,10,19,30.35,8.68,32.6,48.6,Safe
2026-03-19 09:36:30 UTC,7,17,33.02,8.96,32.6,48.8,Caution
2026-03-19 09:36:40 UTC,7,16,33.17,9.0,32.6,49.0,Caution
2026-03-19 09:36:50 UTC,7,13,32.8,9.0,32.7,49.1,Caution
2026-03-19 09:37:00 UTC,4,8,33.17,9.0,32.6,48.7,Caution
2026-03-19 09:37:10 UTC,4,4,30.06,8.62,32.5,49.0,Safe
2026-03-19 09:37:20 UTC,5,5,33.11,9.07,32.5,49.2,Caution
2026-03-19 09:37:30 UTC,6,7,29.64,8.62,32.5,50.3,Safe
2026-03-19 09:37:40 UTC,6,7,32.86,9.03,32.5,49.8,Caution
2026-03-19 09:37:50 UTC,6,6,30.26,8.72,32.4,49.0,Safe
2026-03-19 09:38:00 UTC,6,9,33.17,9.0,32.4,48.5,Caution
2026-03-19 09:38:10 UTC,7,10,30.54,8.68,32.4,49.0,Safe
2026-03-19 09:38:20 UTC,6,8,33.11,9.03,32.5,49.4,Caution
2026-03-19 09:38:30 UTC,7,9,30.35,8.68,32.5,49.7,Safe
2026-03-19 09:38:40 UTC,7,9,33.39,9.0,32.5,49.8,Caution
2026-03-19 09:38:50 UTC,8,9,32.28,8.89,32.6,49.7,Safe
2026-03-19 09:39:00 UTC,8,9,30.69,8.65,32.7,49.7,Safe
2026-03-19 09:39:10 UTC,9,10,33.17,9.07,32.7,49.6,Caution
2026-03-19 09:39:20 UTC,7,10,30.83,8.68,32.8,49.5,Safe
2026-03-19 09:39:30 UTC,9,12,33.02,9.0,32.8,49.4,Caution
2026-03-19 09:39:40 UTC,9,12,30.69,8.62,32.8,49.2,Safe
2026-03-19 09:39:50 UTC,11,20,32.8,9.03,32.9,49.0,Caution
2026-03-19 09:40:00 UTC,23,46,30.49,8.65,32.9,48.9,Safe
2026-03-19 09:40:10 UTC,20,39,32.58,8.93,33.0,49.0,Safe
2026-03-19 09:40:20 UTC,18,31,33.33,9.03,33.0,49.0,Caution
2026-03-19 09:40:30 UTC,18,33,32.58,8.93,33.0,49.4,Safe
2026-03-19 09:40:40 UTC,18,30,33.17,8.96,33.0,49.4,Caution
2026-03-19 09:40:50 UTC,17,24,31.04,8.68,33.0,49.5,Safe
2026-03-19 09:41:00 UTC,16,22,33.8,9.03,33.1,49.9,Caution
2026-03-19 09:41:10 UTC,17,22,31.04,8.72,33.1,50.0,Safe
2026-03-19 09:41:20 UTC,18,26,33.64,8.96,33.1,50.0,Caution
2026-03-19 09:41:30 UTC,18,25,30.54,8.72,33.1,50.1,Safe
2026-03-19 09:41:40 UTC,14,22,32.28,8.89,33.2,50.4,Safe
2026-03-19 09:41:50 UTC,11,22,31.12,8.72,33.2,50.3,Safe
2026-03-19 09:42:00 UTC,9,20,33.54,9.03,33.2,50.1,Caution
2026-03-19 09:42:10 UTC,9,18,30.75,8.72,33.2,49.9,Safe
2026-03-19 09:42:20 UTC,13,22,30.98,8.72,33.3,49.7,Safe
2026-03-19 09:42:30 UTC,16,28,32.71,8.96,33.3,49.7,Caution
2026-03-19 09:42:40 UTC,15,23,30.83,8.68,33.3,49.5,Safe
2026-03-19 09:42:50 UTC,12,18,33.8,9.0,33.4,49.3,Caution
2026-03-19 09:43:00 UTC,11,20,30.35,8.62,33.4,49.4,Safe
2026-03-19 09:43:10 UTC,15,20,33.64,9.03,33.4,49.4,Caution
2026-03-19 09:43:20 UTC,16,22,30.35,8.72,33.4,49.5,Safe
2026-03-19 09:43:30 UTC,16,29,33.11,9.0,33.5,48.8,Caution
2026-03-19 09:43:40 UTC,16,29,30.83,8.68,33.5,48.5,Safe
2026-03-19 09:43:50 UTC,15,25,33.64,9.03,33.5,49.0,Caution
2026-03-19 09:44:00 UTC,11,24,33.33,9.03,33.5,49.0,Caution
2026-03-19 09:44:10 UTC,10,22,30.75,8.72,33.5,49.0,Safe
2026-03-19 09:44:20 UTC,11,22,33.64,9.0,33.5,49.3,Caution
2026-03-19 09:44:30 UTC,12,24,30.4,8.65,33.6,49.5,Safe
2026-03-19 09:44:40 UTC,14,28,33.54,9.0,33.6,49.1,Caution
2026-03-19 09:44:50 UTC,15,28,30.98,8.75,33.6,49.1,Safe
2026-03-19 09:45:00 UTC,17,28,32.65,8.93,33.7,48.8,Safe
2026-03-19 09:45:10 UTC,18,28,30.75,8.68,33.6,48.0,Safe
2026-03-19 09:45:20 UTC,18,24,32.58,8.93,33.7,47.9,Safe
2026-03-19 09:45:30 UTC,18,23,31.04,8.68,33.7,47.7,Safe
2026-03-19 09:45:40 UTC,16,22,33.11,9.03,33.7,47.7,Caution
2026-03-19 09:45:50 UTC,14,24,30.63,8.68,33.7,47.4,Safe
2026-03-19 09:46:00 UTC,14,22,30.54,8.68,33.7,47.2,Safe
2026-03-19 09:46:10 UTC,17,28,32.58,8.93,33.7,47.1,Safe
2026-03-19 09:46:20 UTC,13,22,30.35,8.68,33.7,47.7,Safe
2026-03-19 09:46:30 UTC,11,21,32.65,8.89,33.7,48.3,Safe
2026-03-19 09:46:40 UTC,10,21,30.49,8.68,33.8,48.3,Safe
2026-03-19 09:46:50 UTC,10,20,33.02,9.03,33.7,47.8,Caution
2026-03-19 09:47:00 UTC,8,18,29.73,8.58,33.7,47.2,Safe
2026-03-19 09:47:10 UTC,7,16,32.65,8.93,33.7,46.5,Safe
2026-03-19 09:47:20 UTC,7,12,30.54,8.68,33.7,46.3,Safe
2026-03-19 09:47:30 UTC,6,8,33.11,9.03,33.6,46.5,Caution
2026-03-19 09:47:40 UTC,7,8,32.43,8.86,33.6,47.1,Safe
2026-03-19 09:47:50 UTC,8,9,30.35,8.68,33.6,47.1,Safe
2026-03-19 09:48:00 UTC,7,10,32.8,9.03,33.6,46.5,Caution
2026-03-19 09:48:10 UTC,6,11,30.49,8.68,33.7,46.5,Safe
2026-03-19 09:48:20 UTC,6,11,32.49,8.89,33.7,46.9,Safe
2026-03-19 09:48:30 UTC,6,13,30.49,8.68,33.7,46.8,Safe
2026-03-19 09:48:40 UTC,8,12,32.71,8.89,33.7,47.1,Safe
2026-03-19 09:48:50 UTC,7,10,30.63,8.72,33.7,47.6,Safe
2026-03-19 09:49:00 UTC,7,11,32.95,8.93,33.7,47.5,Safe
2026-03-19 09:49:10 UTC,8,10,32.58,8.93,33.7,47.4,Safe
2026-03-19 09:49:20 UTC,6,7,33.02,9.0,33.7,47.7,Caution
2026-03-19 09:49:30 UTC,7,11,30.98,8.68,33.7,48.0,Safe
2026-03-19 09:49:40 UTC,8,12,30.89,8.68,33.7,48.0,Safe
2026-03-19 09:49:50 UTC,8,13,33.39,9.0,33.8,48.1,Caution
2026-03-19 09:50:00 UTC,8,16,30.35,8.65,33.8,48.5,Safe
2026-03-19 09:50:10 UTC,8,17,33.17,9.03,33.7,48.6,Caution
2026-03-19 09:50:20 UTC,7,14,30.63,8.65,33.8,48.7,Safe
2026-03-19 09:50:30 UTC,7,10,32.86,8.96,33.8,48.4,Caution
2026-03-19 09:50:40 UTC,11,11,30.4,8.65,33.8,48.4,Safe
2026-03-19 09:50:50 UTC,10,11,32.8,8.96,33.8,48.4,Caution
2026-03-19 09:51:00 UTC,8,13,30.4,8.65,33.9,48.4,Safe
2026-03-19 09:51:10 UTC,7,12,33.17,9.0,33.9,48.4,Caution
2026-03-19 09:51:20 UTC,8,10,32.65,8.93,33.9,48.2,Safe
2026-03-19 09:51:30 UTC,8,8,30.89,8.68,34.0,48.0,Safe
2026-03-19 09:51:40 UTC,7,8,33.17,9.0,34.0,47.4,Caution
2026-03-19 09:51:50 UTC,7,10,30.35,8.65,34.0,47.7,Safe
2026-03-19 09:52:00 UTC,8,8,32.8,8.96,34.0,47.9,Caution
2026-03-19 09:52:10 UTC,8,8,30.75,8.68,34.0,48.3,Safe
2026-03-19 09:52:20 UTC,9,10,32.19,8.93,34.0,47.8,Safe
2026-03-19 09:52:30 UTC,8,11,30.49,8.65,34.0,48.0,Safe
2026-03-19 09:52:40 UTC,8,9,33.64,9.03,34.1,48.2,Caution
2026-03-19 09:52:50 UTC,8,8,32.58,8.93,34.1,48.1,Safe
2026-03-19 09:53:00 UTC,9,9,33.7,9.0,34.1,48.2,Caution
2026-03-19 09:53:10 UTC,7,8,32.49,8.89,34.2,48.1,Safe
2026-03-19 09:53:20 UTC,8,9,30.54,8.68,34.1,48.2,Safe
2026-03-19 09:53:30 UTC,8,9,33.11,8.96,34.2,48.2,Caution
2026-03-19 09:53:40 UTC,7,9,29.92,8.62,34.2,48.2,Safe
2026-03-19 09:53:50 UTC,7,10,33.39,9.0,34.2,48.4,Caution
2026-03-19 09:54:00 UTC,6,9,30.69,8.65,34.2,48.6,Safe
2026-03-19 09:54:10 UTC,6,6,32.86,9.0,34.2,48.6,Caution
2026-03-19 09:54:20 UTC,7,9,30.4,8.65,34.2,47.9,Safe
2026-03-19 09:54:30 UTC,7,8,33.64,9.0,34.2,47.5,Caution
2026-03-19 09:54:40 UTC,6,6,31.12,8.68,34.2,47.8,Safe
2026-03-19 09:54:50 UTC,6,7,33.7,9.0,34.2,48.0,Caution
2026-03-19 09:55:00 UTC,4,5,32.8,8.96,34.2,48.6,Caution
2026-03-19 09:55:10 UTC,5,7,30.2,8.62,34.2,48.4,Safe
2026-03-19 09:55:20 UTC,5,6,33.39,9.0,34.1,47.9,Caution
2026-03-19 09:55:30 UTC,6,6,30.54,8.68,34.1,47.9,Safe
2026-03-19 09:55:40 UTC,7,7,33.39,9.0,34.1,47.4,Caution
2026-03-19 09:55:50 UTC,6,6,30.35,8.65,34.0,47.5,Safe
2026-03-19 09:56:00 UTC,6,7,33.7,9.03,33.8,47.8,Caution
2026-03-19 09:56:10 UTC,5,6,30.89,8.68,33.7,48.1,Safe
2026-03-19 09:56:20 UTC,4,7,32.49,8.93,33.7,48.6,Safe
2026-03-19 09:56:30 UTC,7,9,32.65,8.93,33.7,49.0,Safe
2026-03-19 09:56:40 UTC,6,7,33.48,9.03,33.7,49.3,Caution
2026-03-19 09:56:50 UTC,6,7,33.64,9.0,33.7,49.1,Caution
2026-03-19 09:57:00 UTC,7,9,30.75,8.65,33.7,49.3,Safe
2026-03-19 09:57:10 UTC,8,12,33.64,9.03,33.8,49.0,Caution
2026-03-19 09:57:20 UTC,10,17,30.75,8.68,33.8,48.4,Safe
2026-03-19 09:57:30 UTC,20,40,33.92,9.03,33.9,48.4,Caution
2026-03-19 09:57:40 UTC,33,66,31.04,8.68,33.9,48.5,Safe
2026-03-19 09:57:50 UTC,36,70,33.39,9.0,33.9,47.8,Caution
2026-03-19 09:58:00 UTC,35,65,30.83,8.68,33.9,47.6,Safe
2026-03-19 09:58:10 UTC,39,72,33.8,9.0,34.0,47.7,Caution
2026-03-19 09:58:20 UTC,40,76,30.49,8.68,34.0,47.6,Safe
2026-03-19 09:58:30 UTC,36,77,33.8,9.03,34.0,47.1,Caution
2026-03-19 09:58:40 UTC,30,66,33.48,9.0,34.0,46.8,Caution
2026-03-19 09:58:50 UTC,23,58,31.12,8.68,34.0,46.9,Safe
2026-03-19 09:59:00 UTC,22,51,34.02,9.03,34.0,47.3,Caution
2026-03-19 09:59:10 UTC,23,42,31.04,8.68,34.1,47.6,Safe
2026-03-19 09:59:20 UTC,20,34,33.39,9.03,34.1,47.9,Caution
2026-03-19 09:59:30 UTC,20,33,31.39,8.68,34.1,47.7,Safe
2026-03-19 09:59:40 UTC,16,26,33.86,9.0,34.1,47.1,Caution
2026-03-19 09:59:50 UTC,10,20,30.35,8.58,34.1,46.9,Safe
2026-03-19 10:00:00 UTC,8,17,34.02,9.07,34.1,46.9,Caution
2026-03-19 10:00:10 UTC,9,20,33.8,9.03,34.1,47.1,Caution
2026-03-19 10:00:20 UTC,9,19,32.71,8.93,34.2,47.3,Safe
2026-03-19 10:00:30 UTC,8,16,33.8,9.03,34.2,46.9,Caution
2026-03-19 10:00:40 UTC,8,14,30.2,8.62,34.1,46.7,Safe
2026-03-19 10:00:50 UTC,6,9,33.64,9.03,34.2,46.7,Caution
2026-03-19 10:01:00 UTC,5,8,30.83,8.65,34.1,46.7,Safe
2026-03-19 10:01:10 UTC,6,7,33.86,9.03,34.1,46.7,Caution
2026-03-19 10:01:20 UTC,6,7,30.35,8.58,34.2,46.9,Safe
2026-03-19 10:01:30 UTC,7,8,33.64,9.03,34.2,47.3,Caution
2026-03-19 10:01:40 UTC,7,9,31.33,8.75,34.2,47.7,Safe
2026-03-19 10:01:50 UTC,8,10,32.65,8.86,34.3,47.6,Safe
2026-03-19 10:02:00 UTC,7,9,31.27,8.72,34.3,47.4,Safe
2026-03-19 10:02:10 UTC,9,10,30.69,8.68,34.4,47.4,Safe
2026-03-19 10:02:20 UTC,8,9,33.86,9.0,34.4,47.2,Caution
2026-03-19 10:02:30 UTC,7,9,30.83,8.68,34.4,47.3,Safe
2026-03-19 10:02:40 UTC,8,10,32.95,8.89,34.4,47.1,Safe
2026-03-19 10:02:50 UTC,7,9,30.35,8.62,34.5,47.1,Safe
2026-03-19 10:03:00 UTC,6,8,32.8,8.93,34.5,47.5,Safe
2026-03-19 10:03:10 UTC,6,8,30.01,8.58,34.5,47.6,Safe
2026-03-19 10:03:20 UTC,7,7,33.7,9.0,34.5,47.6,Caution
2026-03-19 10:03:30 UTC,7,9,31.27,8.72,34.5,47.6,Safe
2026-03-19 10:03:40 UTC,8,11,32.86,8.93,34.5,47.6,Safe
2026-03-19 10:03:50 UTC,8,9,33.92,9.03,34.6,47.7,Caution
2026-03-19 10:04:00 UTC,7,8,30.63,8.65,34.6,47.9,Safe
2026-03-19 10:04:10 UTC,7,10,33.48,9.03,34.6,47.7,Caution
2026-03-19 10:04:20 UTC,7,10,30.35,8.62,34.6,47.8,Safe
2026-03-19 10:04:30 UTC,8,12,33.86,9.0,34.6,47.9,Caution
2026-03-19 10:04:40 UTC,6,11,30.98,8.68,34.6,47.9,Safe
2026-03-19 10:04:50 UTC,8,10,33.8,9.03,34.6,47.9,Caution
2026-03-19 10:05:00 UTC,8,10,30.35,8.65,34.7,47.8,Safe
2026-03-19 10:05:10 UTC,8,12,33.48,9.0,34.7,47.6,Caution
2026-03-19 10:05:20 UTC,8,15,30.69,8.68,34.7,47.6,Safe
2026-03-19 10:05:30 UTC,9,17,32.71,8.93,34.7,47.7,Safe
2026-03-19 10:05:40 UTC,9,18,31.47,8.68,34.7,47.7,Safe
2026-03-19 10:05:50 UTC,9,19,30.69,8.68,34.8,47.5,Safe
2026-03-19 10:06:00 UTC,8,18,32.71,8.93,34.7,47.0,Safe
2026-03-19 10:06:10 UTC,10,19,30.49,8.62,34.7,46.8,Safe
2026-03-19 10:06:20 UTC,8,17,32.65,8.93,34.7,46.8,Safe
2026-03-19 10:06:30 UTC,8,12,30.69,8.68,34.7,46.9,Safe
2026-03-19 10:06:40 UTC,8,13,33.8,9.03,34.8,47.0,Caution
2026-03-19 10:06:50 UTC,7,11,31.18,8.65,34.8,47.3,Safe
2026-03-19 10:07:00 UTC,8,11,33.64,9.03,34.8,47.3,Caution
2026-03-19 10:07:10 UTC,9,16,29.92,8.55,34.8,47.2,Safe
2026-03-19 10:07:20 UTC,8,15,33.48,9.03,34.8,47.1,Caution
2026-03-19 10:07:30 UTC,7,13,33.8,9.0,34.7,46.5,Caution
2026-03-19 10:07:40 UTC,7,11,30.49,8.62,34.6,45.9,Safe
2026-03-19 10:07:50 UTC,6,10,32.65,8.93,34.5,46.4,Safe
2026-03-19 10:08:00 UTC,6,9,30.4,8.65,34.5,47.6,Safe
2026-03-19 10:08:10 UTC,7,9,33.86,9.0,34.5,47.2,Caution
2026-03-19 10:08:20 UTC,7,9,30.83,8.68,34.5,46.8,Safe
2026-03-19 10:08:30 UTC,6,7,33.33,9.03,34.5,46.9,Caution
2026-03-19 10:08:40 UTC,6,6,30.69,8.68,34.5,46.9,Safe
2026-03-19 10:08:50 UTC,5,7,32.65,8.93,34.5,46.6,Safe
2026-03-19 10:09:00 UTC,6,6,32.71,8.93,34.5,46.4,Safe
2026-03-19 10:09:10 UTC,6,7,32.65,8.89,34.5,46.6,Safe
2026-03-19 10:09:20 UTC,5,9,30.69,8.75,34.6,46.6,Safe
2026-03-19 10:09:30 UTC,4,8,30.4,8.68,34.5,46.3,Safe
2026-03-19 10:09:40 UTC,6,7,33.64,9.07,34.5,46.4,Caution
2026-03-19 10:09:50 UTC,5,7,29.73,8.62,34.5,46.6,Safe
2026-03-19 10:10:00 UTC,7,9,33.48,8.96,34.5,46.2,Caution
2026-03-19 10:10:10 UTC,6,9,30.35,8.65,34.5,46.5,Safe
2026-03-19 10:10:20 UTC,6,9,33.54,9.03,34.5,46.8,Caution
2026-03-19 10:10:30 UTC,7,10,30.35,8.58,34.5,47.1,Safe
2026-03-19 10:10:40 UTC,6,9,33.02,9.07,34.6,47.2,Caution
2026-03-19 10:10:50 UTC,5,10,30.54,8.65,34.6,47.2,Safe
2026-03-19 10:11:00 UTC,5,7,33.86,9.03,34.6,47.2,Caution
2026-03-19 10:11:10 UTC,8,10,33.92,9.03,34.7,47.2,Caution
2026-03-19 10:11:20 UTC,8,10,30.54,8.68,34.7,47.3,Safe
2026-03-19 10:11:30 UTC,6,9,33.48,9.07,34.8,47.1,Caution
2026-03-19 10:11:40 UTC,6,8,30.75,8.72,34.8,47.4,Safe
2026-03-19 10:11:50 UTC,6,8,32.86,9.07,34.8,47.2,Caution
2026-03-19 10:12:00 UTC,6,8,31.12,8.75,34.8,47.2,Safe
2026-03-19 10:12:10 UTC,6,9,33.02,8.93,34.9,47.4,Safe
2026-03-19 10:12:20 UTC,7,14,29.92,8.58,34.9,47.5,Safe
2026-03-19 10:12:30 UTC,8,14,33.48,8.96,34.9,47.2,Caution
2026-03-19 10:12:40 UTC,6,14,33.48,8.96,34.9,47.0,Caution
2026-03-19 10:12:50 UTC,6,10,33.48,9.03,34.9,47.0,Caution
2026-03-19 10:13:00 UTC,6,7,33.8,9.0,35.0,46.8,Caution
2026-03-19 10:13:10 UTC,6,7,30.75,8.72,35.0,46.8,Safe
2026-03-19 10:13:20 UTC,5,7,33.92,9.03,35.0,47.6,Caution
2026-03-19 10:13:30 UTC,7,8,31.04,8.72,35.0,47.2,Safe
2026-03-19 10:13:40 UTC,8,10,32.65,8.93,35.0,47.2,Safe
2026-03-19 10:13:50 UTC,7,10,31.04,8.68,35.0,47.3,Safe
2026-03-19 10:14:00 UTC,7,9,33.86,9.03,35.0,47.2,Caution
2026-03-19 10:14:10 UTC,6,8,30.35,8.58,35.0,47.3,Safe
2026-03-19 10:14:20 UTC,6,8,33.86,9.07,35.1,47.3,Caution
2026-03-19 10:14:30 UTC,5,5,30.75,8.68,35.1,47.3,Safe
2026-03-19 10:14:40 UTC,7,7,32.95,8.96,35.0,47.0,Caution
2026-03-19 10:14:50 UTC,7,7,32.86,8.96,35.0,47.1,Caution
2026-03-19 10:15:00 UTC,6,7,31.27,8.68,35.0,47.0,Safe
2026-03-19 10:15:10 UTC,8,10,33.39,9.03,35.0,47.0,Caution
2026-03-19 10:15:20 UTC,8,9,30.75,8.65,35.0,46.8,Safe
2026-03-19 10:15:30 UTC,15,17,32.65,8.93,35.0,46.7,Safe
2026-03-19 10:15:40 UTC,28,32,31.27,8.68,35.1,46.6,Safe
2026-03-19 10:15:50 UTC,36,46,33.54,9.03,35.1,46.7,Caution
2026-03-19 10:16:00 UTC,38,46,31.18,8.68,35.1,46.8,Safe
2026-03-19 10:16:10 UTC,40,49,33.86,9.03,35.1,46.7,Caution
2026-03-19 10:16:20 UTC,37,47,33.92,9.07,35.1,46.4,Caution
2026-03-19 10:16:30 UTC,33,38,33.39,8.96,35.1,46.7,Caution
2026-03-19 10:16:40 UTC,25,31,33.48,9.03,35.0,46.7,Caution
2026-03-19 10:16:50 UTC,23,28,30.2,8.55,34.9,46.4,Safe
2026-03-19 10:17:00 UTC,21,25,33.86,9.0,34.9,46.9,Caution
2026-03-19 10:17:10 UTC,21,22,30.69,8.68,34.9,47.0,Safe
2026-03-19 10:17:20 UTC,18,22,33.7,9.03,35.0,46.7,Caution
2026-03-19 10:17:30 UTC,19,21,31.12,8.68,35.0,46.8,Safe
2026-03-19 10:17:40 UTC,18,21,33.64,9.0,35.0,46.7,Caution
2026-03-19 10:17:50 UTC,15,19,30.35,8.65,35.0,47.0,Safe
2026-03-19 10:18:00 UTC,11,15,33.8,9.0,35.1,46.9,Caution
2026-03-19 10:18:10 UTC,10,16,30.83,8.72,35.1,46.7,Safe
2026-03-19 10:18:20 UTC,10,17,33.8,9.07,35.1,46.9,Caution
2026-03-19 10:18:30 UTC,8,15,32.8,8.93,35.1,46.9,Safe
2026-03-19 10:18:40 UTC,7,11,31.27,8.72,35.1,46.3,Safe
2026-03-19 10:18:50 UTC,7,9,33.54,9.07,35.1,46.4,Caution
2026-03-19 10:19:00 UTC,6,8,31.27,8.72,35.1,46.4,Safe
2026-03-19 10:19:10 UTC,7,10,33.86,9.07,35.1,46.5,Caution
2026-03-19 10:19:20 UTC,6,10,31.33,8.72,35.1,46.3,Safe
2026-03-19 10:19:30 UTC,6,7,33.86,9.07,35.2,46.2,Caution
2026-03-19 10:19:40 UTC,5,6,30.4,8.65,35.1,45.7,Safe
2026-03-19 10:19:50 UTC,6,7,33.39,8.96,35.1,45.8,Caution
2026-03-19 10:20:00 UTC,6,7,33.64,9.07,35.2,46.0,Caution
2026-03-19 10:20:10 UTC,7,7,33.8,9.03,35.2,45.8,Caution
2026-03-19 10:20:20 UTC,5,6,32.95,9.07,35.2,45.3,Caution
2026-03-19 10:20:30 UTC,5,8,30.83,8.68,35.1,44.9,Safe
2026-03-19 10:20:40 UTC,4,7,33.39,9.03,35.1,44.8,Caution
2026-03-19 10:20:50 UTC,5,6,30.49,8.68,35.0,45.2,Safe
2026-03-19 10:21:00 UTC,6,7,33.48,9.03,34.9,45.4,Caution
2026-03-19 10:21:10 UTC,8,10,30.35,8.72,34.9,45.7,Safe
2026-03-19 10:21:20 UTC,11,14,32.95,8.96,34.9,45.8,Caution
2026-03-19 10:21:30 UTC,9,17,30.4,8.72,34.9,45.8,Safe
2026-03-19 10:21:40 UTC,9,20,33.86,9.03,35.0,46.2,Caution
2026-03-19 10:21:50 UTC,8,17,30.49,8.72,35.0,46.5,Safe
2026-03-19 10:22:00 UTC,7,17,30.75,8.68,35.0,46.7,Safe
2026-03-19 10:22:10 UTC,10,19,34.18,9.03,35.1,46.8,Caution
2026-03-19 10:22:20 UTC,8,16,30.54,8.65,35.1,46.9,Safe
2026-03-19 10:22:30 UTC,6,14,33.17,8.96,35.1,46.8,Caution
2026-03-19 10:22:40 UTC,7,11,31.12,8.68,35.1,46.7,Safe
2026-03-19 10:22:50 UTC,8,10,32.71,8.93,35.1,46.5,Safe
2026-03-19 10:23:00 UTC,6,7,30.83,8.68,35.1,46.5,Safe
2026-03-19 10:23:10 UTC,5,6,33.64,9.07,35.1,46.6,Caution
2026-03-19 10:23:20 UTC,5,7,30.75,8.75,35.2,46.7,Safe
2026-03-19 10:23:30 UTC,6,9,33.64,9.07,35.2,46.8,Caution
2026-03-19 10:23:40 UTC,6,8,33.48,9.03,35.2,46.5,Caution
2026-03-19 10:23:50 UTC,6,6,30.49,8.65,35.2,46.0,Safe
2026-03-19 10:24:00 UTC,5,7,32.65,8.96,35.2,45.0,Caution
2026-03-19 10:24:10 UTC,4,6,30.75,8.68,35.1,44.7,Safe
2026-03-19 10:24:20 UTC,5,5,33.17,9.03,35.0,45.0,Caution
2026-03-19 10:24:30 UTC,5,5,30.54,8.68,35.0,45.2,Safe
2026-03-19 10:24:40 UTC,5,5,33.39,8.96,35.0,45.4,Caution
2026-03-19 10:24:50 UTC,5,5,30.75,8.72,35.0,45.6,Safe
2026-03-19 10:25:00 UTC,5,5,32.58,8.93,35.0,45.9,Safe
2026-03-19 10:25:10 UTC,4,5,33.39,8.96,35.0,46.1,Caution
2026-03-19 10:25:20 UTC,5,5,34.02,9.0,35.1,46.4,Caution
2026-03-19 10:25:30 UTC,6,7,33.48,9.03,35.1,46.5,Caution
2026-03-19 10:25:40 UTC,5,6,30.89,8.72,35.1,45.8,Safe
2026-03-19 10:25:50 UTC,4,5,33.48,9.07,35.1,45.5,Caution
2026-03-19 10:26:00 UTC,5,5,30.98,8.72,35.1,45.8,Safe
2026-03-19 10:26:10 UTC,5,6,33.17,9.03,35.1,46.0,Caution
2026-03-19 10:26:20 UTC,6,10,31.04,8.72,35.0,46.1,Safe
2026-03-19 10:26:30 UTC,6,11,33.11,9.03,35.1,46.2,Caution
2026-03-19 10:26:40 UTC,6,10,30.63,8.68,35.1,46.2,Safe
2026-03-19 10:26:50 UTC,5,6,33.86,9.03,35.1,46.1,Caution
2026-03-19 10:27:00 UTC,6,8,30.83,8.72,35.2,46.1,Safe
2026-03-19 10:27:10 UTC,6,6,32.71,8.93,35.2,45.9,Safe
2026-03-19 10:27:20 UTC,6,8,33.7,9.0,35.2,45.8,Caution
2026-03-19 10:27:30 UTC,6,7,30.83,8.68,35.2,45.8,Safe
2026-03-19 10:27:40 UTC,5,6,32.86,9.03,35.3,45.7,Caution
2026-03-19 10:27:50 UTC,6,7,30.26,8.62,35.2,45.8,Safe
